,DATETIME,PRESSURE_T1,PRESSURE_T2,PRESSURE_T3,PRESSURE_T4,PRESSURE_T5,PRESSURE_T6,PRESSURE_T7,PRESSURE_J280,PRESSURE_J269,PRESSURE_J300,PRESSURE_J256,PRESSURE_J289,PRESSURE_J415,PRESSURE_J302,PRESSURE_J306,PRESSURE_J307,PRESSURE_J317,PRESSURE_J14,PRESSURE_J422,FLOW_PU1,FLOW_PU2,FLOW_PU3,FLOW_PU4,FLOW_PU5,FLOW_PU6,FLOW_PU7,FLOW_PU8,FLOW_PU9,FLOW_PU10,FLOW_PU11,FLOW_V2,STATUS_PU1,STATUS_PU2,STATUS_PU3,STATUS_PU4,STATUS_PU5,STATUS_PU6,STATUS_PU7,STATUS_PU8,STATUS_PU9,STATUS_PU10,STATUS_PU11,STATUS_V2,ATT_FLAG
257,64.25,3.3588,1.3856,5.198,2.8462,4.5,5.2557,2.771,2.99,22.6145,25.8164,89.4681,25.8782,84.6088,22.6465,104.4578,22.5317,68.4379,28.7766,27.8766,118.5003,0.0,0.0,34.0805,0.0,0.0,49.2794,19.7901,0.0,31.2381,0.0,86.2773,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
258,64.5,3.2518,1.3932,5.312,2.8884,4.5,5.3142,2.8498,2.99,22.7414,26.9798,73.1549,26.9398,84.9214,22.7593,104.5706,22.6444,68.5161,29.5137,28.6137,118.2803,0.0,0.0,0.0,0.0,0.0,49.6696,19.7901,0.0,31.2482,0.0,81.2505,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
5470,1367.5,3.1353,3.3055,3.6037,3.2349,4.5,5.5,4.091,2.9751,34.6635,27.6675,86.2267,27.7442,84.376,22.9258,98.1919,22.8111,68.7687,30.6977,29.7977,96.8526,96.8717,0.0,36.9995,0.0,0.0,50.3606,25.9721,0.0,31.223,0.0,87.8938,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5471,1367.75,3.0945,3.3069,3.7001,3.2056,4.5,5.5,4.0375,2.9751,34.6447,27.6691,86.292,27.7456,84.354,22.8904,98.1565,22.7756,68.7187,30.6973,29.7973,96.8876,96.9067,0.0,36.9646,0.0,0.0,50.3724,25.9721,0.0,31.2273,0.0,87.6495,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
4348,1087.0,2.5458,4.9312,4.3755,4.2061,4.5,4.9755,2.6961,2.9779,37.9229,28.0114,72.7046,27.9723,87.0941,25.8452,105.0333,25.7269,69.8722,41.1733,29.3803,90.7155,90.7328,0.0,0.0,0.0,0.0,49.0737,22.5054,0.0,31.7499,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4349,1087.25,2.638,4.801,4.2873,4.3021,4.5,5.0541,2.8546,2.978,37.9713,27.8872,72.6164,27.8482,87.1279,25.9316,105.1197,25.8134,69.9971,41.2506,29.2556,90.6234,90.6407,0.0,0.0,0.0,0.0,48.9903,22.5054,0.0,31.7389,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
16255,4063.75,1.7789,4.3957,4.1679,4.2756,4.5,5.2909,3.1285,2.9756,35.2768,29.7921,72.6752,29.7526,88.4035,25.1454,111.8904,25.0256,68.4338,32.2953,31.3953,95.7087,95.7275,0.0,0.0,0.0,0.0,49.3212,12.9553,0.0,31.9608,0.0,76.3541,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
16256,4064.0,1.8115,4.4674,4.0816,4.4116,4.5,5.3447,3.1677,2.9754,35.0476,29.7502,70.6505,29.7091,86.245,24.4489,109.1488,24.3319,69.1313,32.2512,31.3512,96.1368,96.1557,0.0,0.0,0.0,0.0,50.4091,16.1953,0.0,31.5612,0.0,74.63,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
17138,4284.5,3.6345,5.0198,3.9167,4.4432,4.5,5.5,4.4576,2.976,35.7035,30.8862,88.6329,31.0066,65.7308,24.4103,101.7279,24.2958,70.3548,33.4337,32.5336,94.9099,94.9284,0.0,37.4411,0.0,0.0,0.0,24.2289,0.0,31.1931,0.0,75.6494,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
17139,4284.75,3.6286,5.1212,4.0294,4.1214,4.5,5.5,4.4719,2.976,35.7084,30.9583,88.7314,31.0786,65.409,24.4084,101.726,24.2939,70.3657,33.5024,32.6024,94.9008,94.9193,0.0,37.4268,0.0,0.0,0.0,24.2289,0.0,31.1894,0.0,75.0768,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
16624,4156.0,1.15,3.0395,4.9904,4.2879,4.5,5.1107,3.0759,2.976,35.6808,31.3489,75.6778,31.3489,69.1887,29.4123,115.5155,29.4123,59.6856,33.6339,32.7339,94.9525,94.971,0.0,0.0,0.0,0.0,0.0,13.9535,0.0,0.0,0.0,69.4199,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
16625,4156.25,1.2266,3.2237,4.9308,4.0869,4.5,5.0446,2.8378,2.976,35.7384,31.4912,75.6182,31.4912,68.9876,29.4984,115.6017,29.4984,59.4819,33.7737,32.8737,94.8444,94.8629,0.0,0.0,0.0,0.0,0.0,13.9535,0.0,0.0,0.0,68.9427,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11091,2772.75,1.0512,3.4998,4.1518,3.6288,4.5,5.5,3.7789,2.9751,34.6475,27.8449,87.5935,27.9183,85.2583,22.3287,99.8188,22.2175,69.9094,30.816,29.916,96.8825,96.9015,0.0,36.3418,0.0,0.0,49.9999,24.0741,0.0,30.7067,0.0,80.7079,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11092,2773.0,1.069,3.4848,4.2561,3.644,4.5,5.5,3.8163,2.9743,33.7601,27.7975,89.7046,27.8645,85.8544,22.146,101.6771,22.0355,70.1085,30.7119,29.8119,98.5288,98.5484,0.0,35.112,0.0,0.0,49.6652,22.1679,0.0,30.5916,0.0,74.9881,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2591,647.75,2.7181,3.4323,3.5265,4.1791,4.5,5.5,3.2723,2.9751,34.6256,27.8297,89.243,27.8984,86.0208,23.0279,99.7442,22.9144,69.4372,30.8113,29.9113,96.9232,96.9423,0.0,35.3977,0.0,0.0,49.5966,24.7541,0.0,31.056,0.0,85.735,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2592,648.0,2.6876,3.4343,3.6494,4.217,4.5,5.5,3.3034,2.9754,34.9946,27.8689,90.388,27.9348,87.1768,24.8924,108.6623,24.781,72.3734,30.8498,29.9498,96.2356,96.2545,0.0,34.7541,0.0,0.0,49.0102,17.4425,0.0,30.7367,0.0,88.2978,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
12688,3172.0,3.0778,2.2546,4.8787,2.9251,4.5,5.0436,2.8302,2.9905,24.6141,28.2115,75.8228,28.1735,88.7876,29.9152,117.1265,29.9152,59.7103,30.7722,29.8722,115.0167,0.0,0.0,0.0,0.0,0.0,48.276,11.9405,0.0,0.0,0.0,87.1432,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12689,3172.25,3.0493,2.3578,4.8229,3.1309,4.5,4.979,2.6156,2.9905,24.6,28.2808,75.767,28.2429,88.9502,29.8972,117.1084,29.8972,59.5234,30.8368,29.9367,115.0413,0.0,0.0,0.0,0.0,0.0,48.2254,11.9405,0.0,0.0,0.0,86.4528,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
16978,4244.5,1.9855,2.3132,3.4557,3.0232,4.5,5.5,4.0638,2.9897,21.5,27.3439,68.5176,27.3034,84.7531,20.1634,95.741,20.0518,67.5236,29.7954,28.8954,120.426,0.0,0.0,0.0,0.0,0.0,49.9437,25.7148,0.0,30.7729,0.0,65.8271,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
16979,4244.75,1.8823,2.3553,3.3377,3.0457,4.5,5.5,3.9489,2.9897,21.45,27.3663,68.3996,27.3258,84.7756,20.0972,95.6748,19.9855,67.4179,29.8138,28.9138,120.5122,0.0,0.0,0.0,0.0,0.0,49.9436,25.7148,0.0,30.7847,0.0,65.0232,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
9900,2475.0,1.1488,2.8091,5.1588,3.9204,4.5,5.4249,4.6275,2.9757,35.4081,31.0844,76.3737,31.0844,69.6565,29.2887,116.0512,29.2887,60.5331,33.3674,32.4674,95.4632,95.4819,0.0,0.0,0.0,0.0,0.0,12.7998,0.0,0.0,0.0,69.0328,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9901,2475.25,1.2195,2.9923,5.1074,3.7573,4.5,5.3642,4.3413,2.9758,35.4628,31.224,76.3223,31.224,69.4934,29.3694,116.1319,29.3694,60.3041,33.5045,32.6045,95.3608,95.3795,0.0,0.0,0.0,0.0,0.0,12.7998,0.0,0.0,0.0,68.5352,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2177,544.25,1.9477,5.23,4.9294,4.0475,4.5,5.5,4.3528,2.9753,34.924,30.3185,71.1367,30.2768,86.1457,23.0388,100.3195,22.9302,71.8843,32.7916,31.8916,96.3673,96.3863,0.0,0.0,0.0,0.0,50.7445,24.2587,0.0,30.3231,0.0,68.9988,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2178,544.5,1.9586,5.2785,4.8211,4.0672,4.5,5.5,4.4617,2.9753,34.9348,30.3601,71.0284,30.3184,86.1709,23.0566,100.3372,22.9481,71.9713,32.8321,31.9321,96.3471,96.366,0.0,0.0,0.0,0.0,50.7527,24.2587,0.0,30.3019,0.0,68.7662,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
5273,1318.25,2.6377,2.8635,3.2652,3.7398,4.5,5.5,3.1348,2.975,34.5324,27.2778,88.6035,27.347,85.7127,23.5241,103.3573,23.4101,69.7253,30.2793,29.3793,97.0965,97.1157,0.0,35.4481,0.0,0.0,49.4701,21.8716,0.0,31.1175,0.0,88.9649,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5274,1318.5,2.6065,2.8742,3.3853,3.7875,4.5,5.5,3.1849,2.975,34.5188,27.2879,88.683,27.3569,85.7504,23.5015,103.3347,23.3876,69.7595,30.2871,29.3871,97.1218,97.141,0.0,35.4082,0.0,0.0,49.4556,21.8716,0.0,31.1008,0.0,88.7235,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
7869,1967.25,0.9065,2.1466,3.4089,3.6814,4.5,5.2284,1.4278,2.9741,33.5704,26.53,87.7587,26.5987,84.032,21.5774,100.4083,21.4606,66.331,29.4993,28.5993,98.8796,98.8992,0.0,35.5038,0.0,0.0,49.9521,22.8459,0.0,31.5406,0.0,82.8152,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7870,1967.5,0.8827,2.1396,3.5215,3.5986,4.5,5.2495,1.4096,2.9741,33.5583,26.5229,87.8284,26.5913,83.9661,21.5567,100.3875,21.4399,66.328,29.4911,28.5911,98.9019,98.9216,0.0,35.4597,0.0,0.0,49.9821,22.8459,0.0,31.5355,0.0,82.7172,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2468,617.0,3.0278,1.15,4.7438,3.6446,4.5,5.5,2.9094,2.99,22.6238,26.7808,70.4664,26.7413,85.4604,23.0739,106.2113,22.9641,71.3451,29.3152,28.4152,118.4842,0.0,0.0,0.0,0.0,0.0,49.2855,18.2368,0.0,30.4981,0.0,81.7741,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2469,617.25,2.929,1.2357,4.6313,3.6894,4.5,5.5,3.051,2.99,22.5802,26.8286,70.3539,26.7891,85.506,23.0251,106.1624,22.9156,71.4395,29.3581,28.4581,118.5597,0.0,0.0,0.0,0.0,0.0,49.2867,18.2368,0.0,30.4546,0.0,80.947,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
17479,4369.75,2.6566,3.219,5.0897,4.4249,4.5,5.5,3.5324,2.9755,35.1476,29.5306,92.9713,29.6325,69.0835,24.5095,105.8098,24.4027,74.2684,32.0653,31.1653,95.95,95.9688,0.0,34.2072,0.0,0.0,0.0,20.3465,0.0,30.0418,0.0,79.5724,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
17480,4370.0,2.6576,3.3394,5.229,4.214,4.5,5.5,3.7665,2.9756,35.2848,29.652,92.8589,29.7547,66.9816,25.7536,111.9325,25.6447,74.5126,32.1892,31.2892,95.6937,95.7125,0.0,34.3468,0.0,0.0,0.0,13.9298,0.0,30.3495,0.0,79.7522,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
10435,2608.75,1.5866,4.1485,4.706,4.2697,4.5,5.4788,2.9126,2.9899,22.3495,29.0098,72.1989,28.9691,86.0269,21.7586,101.5819,21.6448,68.0329,31.4221,30.5221,118.9592,0.0,0.0,0.0,0.0,0.0,50.1441,21.8814,0.0,31.096,0.0,57.1649,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10436,2609.0,1.5167,4.1669,4.6094,4.288,4.5,5.5,2.986,2.9899,22.3198,29.0304,73.6827,28.9905,87.0592,21.6519,100.3881,21.5429,70.3299,31.4364,30.5364,119.0107,0.0,0.0,0.0,0.0,0.0,49.6244,22.9311,0.0,30.3743,0.0,56.536,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
5451,1362.75,3.9121,1.7777,4.5068,3.8003,4.5,5.5,3.4094,2.976,35.6902,30.9075,72.8905,30.9075,63.4779,25.1831,105.4377,25.0694,71.5283,33.2408,32.3408,94.9348,94.9533,0.0,0.0,0.0,0.0,0.0,21.4473,0.0,31.075,0.0,78.2371,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5452,1363.0,3.8992,1.9853,4.4191,3.4359,4.5,5.5,3.5268,2.9758,35.5152,30.9555,69.2482,30.9555,61.6466,25.3309,106.8127,25.2179,72.0422,33.2795,32.3795,95.2626,95.2812,0.0,0.0,0.0,0.0,0.0,20.1529,0.0,30.9665,0.0,76.5898,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
18259,4564.75,1.5113,4.98,4.952,4.1328,4.5,5.3768,4.3035,2.9761,35.8041,30.4589,76.5629,30.4207,90.7094,29.8706,117.4598,29.8706,60.1649,32.962,32.062,94.7212,94.7397,0.0,0.0,0.0,0.0,48.4517,11.1577,0.0,0.0,0.0,77.3668,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
18260,4565.0,1.5853,5.0567,4.9075,4.3553,4.5,5.3121,4.0123,2.9758,35.4697,30.4202,76.6742,30.3817,90.3486,29.6955,117.5296,29.6955,59.9749,32.9094,32.0094,95.3479,95.3665,0.0,0.0,0.0,0.0,48.6245,10.6144,0.0,0.0,0.0,74.6893,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
3195,798.75,4.4783,3.662,4.4516,4.368,4.5,5.3708,4.2225,2.9771,36.9251,29.9886,73.6958,29.9483,87.5903,31.5366,114.0542,31.5366,59.9186,32.6134,31.7134,92.6097,92.6276,0.0,0.0,0.0,0.0,49.8449,18.9066,0.0,0.0,0.0,95.3009,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3196,799.0,4.5215,3.7824,4.3735,4.4611,4.5,5.3026,3.9199,2.9906,25.0274,29.4696,73.4957,29.4309,89.1019,30.0745,111.9711,30.0745,58.9831,32.0044,31.1044,114.2919,0.0,0.0,0.0,0.0,0.0,48.7826,19.6217,0.0,0.0,0.0,82.4032,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
15465,3866.25,2.8088,3.4278,5.1126,3.8599,4.5,5.5,4.6613,2.9757,35.4131,27.9358,92.0579,27.9973,88.3523,25.3879,109.1149,25.2824,75.7556,30.9129,30.0129,95.4537,95.4724,0.0,33.7962,0.0,0.0,48.416,17.4935,0.0,29.8523,0.0,91.05,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15466,3866.5,2.8152,3.4513,5.2461,4.0234,4.5,5.5,4.9106,2.9759,35.6336,27.9991,92.1636,28.0605,88.4852,29.8395,113.5068,29.8395,60.1553,30.9903,30.0903,95.041,95.0595,0.0,33.7704,0.0,0.0,48.3784,17.4935,0.0,0.0,0.0,93.2957,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
17022,4255.5,1.7792,4.6354,4.2186,3.5804,4.5,5.4223,3.6076,2.9755,35.1456,29.9047,72.6464,29.8637,86.6698,24.3837,108.4565,24.2681,69.8149,32.4017,31.5017,95.9538,95.9726,0.0,0.0,0.0,0.0,50.2722,17.0494,0.0,31.3436,0.0,74.089,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
17023,4255.75,1.8054,4.6986,4.1315,3.6588,4.5,5.4948,3.726,2.9755,35.1656,29.9606,72.5592,29.9197,86.7421,24.4161,108.4889,24.3007,69.907,32.4564,31.5564,95.9165,95.9353,0.0,0.0,0.0,0.0,50.2639,17.0494,0.0,31.3261,0.0,73.8735,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
18215,4553.75,0.9058,3.7281,4.7725,3.668,4.5,5.5,4.5041,2.9745,33.9705,28.8805,72.5441,28.8398,85.8877,22.7281,104.4711,22.6205,72.1013,31.357,30.457,98.1394,98.1589,0.0,0.0,0.0,0.0,50.1491,19.8616,0.0,30.161,0.0,70.4215,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
18216,4554.0,0.9087,3.7819,4.6787,3.7104,4.5,5.5,4.6191,2.9746,34.0742,28.9465,73.6963,28.9059,86.2512,22.5626,103.1646,22.4554,72.1234,31.423,30.523,97.9471,97.9665,0.0,0.0,0.0,0.0,49.9972,21.0864,0.0,30.1031,0.0,70.6248,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
13382,3345.5,4.6035,3.1904,3.2868,4.4913,4.5,5.218,2.7404,2.9909,26.1785,26.3072,69.6086,26.2688,86.345,25.0479,102.5456,24.9267,67.6158,38.7312,27.6727,112.2648,0.0,0.0,0.0,0.0,0.0,48.5661,24.0724,0.0,32.1646,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13383,3345.75,4.586,3.1728,3.1794,4.2007,4.5,5.2586,2.7331,2.9909,26.1643,28.1728,69.5013,28.1728,64.5675,25.0322,102.5298,24.911,67.6224,38.7145,29.3628,112.2899,0.0,0.0,0.0,0.0,0.0,0.0,24.0724,0.0,32.1583,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
369,92.25,3.4445,2.8301,3.7705,2.7253,4.5,5.5,2.9161,2.975,34.5972,28.531,67.9009,28.4891,83.9539,23.3038,100.4041,23.1885,68.839,31.0975,30.1975,96.9759,96.995,0.0,0.0,0.0,0.0,50.946,24.4208,0.0,31.3132,0.0,85.1611,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
370,92.5,3.3964,2.9209,3.6452,2.6792,4.5,5.5,2.9289,2.975,34.583,28.5888,67.7756,28.5468,83.932,23.2743,100.3746,23.1591,68.843,31.1515,30.2515,97.0023,97.0215,0.0,0.0,0.0,0.0,50.9855,24.4208,0.0,31.3034,0.0,84.5167,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
420,105.0,4.0428,4.9692,3.6001,3.0985,4.5,5.1859,3.3248,2.9778,37.8081,27.9684,69.2143,27.9276,84.9124,31.8675,110.883,31.8675,54.3842,41.7495,29.3448,90.9343,90.9516,0.0,0.0,0.0,0.0,50.1813,22.6071,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
421,105.25,4.1307,4.836,3.4867,3.1188,4.5,5.0673,2.7768,2.9779,37.8549,27.8394,69.1009,27.7987,84.8947,31.9477,110.9632,31.9477,53.9443,41.8238,29.2154,90.8451,90.8624,0.0,0.0,0.0,0.0,50.1246,22.6071,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
168,42.0,4.0095,1.4788,4.9045,4.4906,4.5,4.9326,2.2616,2.9757,35.3439,27.9144,73.4131,27.875,86.679,24.4491,103.0952,24.3301,68.1314,30.5424,29.6424,95.5831,95.6018,0.0,0.0,0.0,0.0,49.2409,23.0211,0.0,31.8487,0.0,96.374,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
169,42.25,3.985,1.6682,4.8182,4.2401,4.5,4.9901,2.336,2.976,35.644,30.8356,73.3268,30.8356,64.3586,24.6782,103.3246,24.559,68.224,33.1711,32.2711,95.0215,95.04,0.0,0.0,0.0,0.0,0.0,23.0211,0.0,31.8875,0.0,78.62,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
17015,4253.75,1.5744,3.9342,4.7412,3.5401,4.5,4.9311,2.6074,2.9759,35.5945,31.8555,74.9067,31.8555,69.4025,29.3726,113.8537,29.3726,59.6984,34.1177,33.2177,95.1142,95.1328,0.0,0.0,0.0,0.0,0.0,16.4083,0.0,0.0,0.0,64.8979,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
17016,4254.0,1.628,4.1019,4.6743,3.3834,4.5,4.9411,2.6233,2.9755,35.0848,31.6231,74.5662,31.6231,67.2693,24.6931,110.3946,24.5777,70.1992,33.8616,32.9616,96.0673,96.0861,0.0,0.0,0.0,0.0,0.0,14.7085,0.0,31.3217,0.0,59.9353,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13672,3418.0,1.0737,3.4951,3.2741,4.2942,4.5,5.2367,2.2506,2.9897,21.5595,28.3412,68.7277,28.3008,85.8466,20.8911,100.7829,20.777,67.0388,30.7441,29.8441,120.3235,0.0,0.0,0.0,0.0,0.0,49.8943,21.8132,0.0,31.1333,0.0,55.4209,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13673,3418.25,0.9994,3.5127,3.1593,4.3082,4.5,5.2733,2.258,2.9744,33.8499,28.7002,68.6129,28.6596,85.9483,22.0555,101.9484,21.9395,67.2102,31.1809,30.2809,98.3626,98.3822,0.0,0.0,0.0,0.0,50.0262,21.8132,0.0,31.4242,0.0,71.3789,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
4242,1060.5,3.0441,1.8263,5.0618,3.499,4.5,5.091,3.0904,2.9906,24.8303,30.3648,76.0231,30.3648,68.6567,30.1591,118.0363,30.1591,59.8868,32.6633,31.7633,114.6378,0.0,0.0,0.0,0.0,0.0,0.0,10.5156,0.0,0.0,0.0,71.9734,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4243,1060.75,3.0381,2.0173,5.0063,3.309,4.5,5.0277,2.8691,2.9906,24.8333,30.4693,75.9677,30.4693,68.4667,30.1568,118.034,30.1568,59.6963,32.7627,31.8627,114.6324,0.0,0.0,0.0,0.0,0.0,0.0,10.5156,0.0,0.0,0.0,71.0177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10466,2616.5,0.7146,4.1449,4.3881,3.2436,4.5,5.5,3.5003,2.9743,33.8338,28.3372,90.5799,28.4021,85.1787,22.2234,102.93,22.1134,70.4224,31.2268,30.3268,98.3926,98.4121,0.0,34.9163,0.0,0.0,50.2872,20.9792,0.0,30.52,0.0,69.7524,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10467,2616.75,0.7157,4.1039,4.5151,3.2676,4.5,5.5,3.5787,2.9743,33.8306,28.3057,90.6465,28.3703,85.1883,22.2269,102.9334,22.117,70.4835,31.1954,30.2954,98.3984,98.418,0.0,34.8588,0.0,0.0,50.2661,20.9792,0.0,30.5025,0.0,70.0129,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
5323,1330.75,4.4489,3.8144,3.0736,3.2274,4.5,5.5,3.4934,2.9908,25.8151,26.8375,69.6316,26.7972,84.4162,25.0254,103.4435,24.9083,69.6247,38.4139,28.2117,112.9062,0.0,0.0,0.0,0.0,0.0,49.8567,23.233,0.0,31.5852,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5324,1331.0,4.4237,3.6821,2.9683,3.2197,4.5,5.5,3.5103,2.9908,25.6949,23.4513,85.7675,23.5186,83.6872,25.4133,105.5345,25.3005,72.2218,38.3252,25.2245,113.118,0.0,0.0,34.8732,0.0,0.0,48.5163,21.582,0.0,30.9376,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
18147,4536.75,4.3186,0.7488,4.3941,2.501,4.5,5.1902,2.4897,2.9909,25.883,20.8767,86.5639,20.9344,83.0399,24.7005,102.0063,24.5798,67.5365,38.4118,22.6064,112.7865,0.0,0.0,32.8297,0.0,0.0,47.4572,24.2425,0.0,32.089,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
18148,4537.0,4.299,0.5357,4.4929,2.5276,4.5,5.2315,2.4949,2.9909,26.0602,20.9896,88.9296,21.0417,85.7451,26.7196,112.3765,26.5984,69.3017,38.5554,22.682,112.4737,0.0,0.0,31.3781,0.0,0.0,45.9747,14.7834,0.0,32.1606,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
